Test_Season,MAE,RMSE,R2,Within_3,Within_5
2022-23,7.933737246195475,10.481458090507882,-0.13103257072484364,30.0,40.0
2023-24,10.870562426249187,12.77822894694406,0.06087153937584877,10.0,23.333333333333332
2024-25,8.651403554280598,10.563444547277363,0.3527473277064741,23.333333333333332,36.666666666666664
